BANK,IFSC,MICR,BRANCH,ADDRESS,CITY1,CITY2,STATE,STD CODE,PHONE
ANDHRA BANK,ANDB0CG7146,,CGGB RAJAPUDI,DNO 4 7 MAIN ROADRAJAPUDI BOJAGGAMPET MANDAL EAST GODAVARI DISTRICT 533435,EAST GODAVARI,JAGGAMPETA,ANDHRA PRADESH,8852,238858
ANDHRA BANK,ANDB0CG7145,,CGGB GADALA,DNO 2 341 3 KORUKONDARAJAHMUNDRY ROAD EAST GODAVARI DISTRICT 533102,EAST GODAVARI,RAJANAGARAM,ANDHRA PRADESH,883,487155
ANDHRA BANK,ANDB0CG7143,,CGGB MUMMIDIVARM,DNO7 180 2RAJESWARI COMPLEX BESIDE KANAKA DURGA TEMPLE MAIN ROAD MUMMIDIVARAM EGDT 533216,EAST GODAVARI,MUMMIDIVARAM,ANDHRA PRADESH,8856,272122
ANDHRA BANK,ANDB0CG7142,,CGGB RAMACHANDRAPURAM,DOOR NO10 2 51 123 BVR KALYANAMANDAPAM COMPLEX MAIN ROAD EAST GODAVARI DISTRICT 533255,EAST GODAVARI,RAMACHANDRAPURAM,ANDHRA PRADESH,8857,245454
ANDHRA BANK,ANDB0CG7141,,CGGB PITHAPURAM,DOOR NO4 2 24OPPMUNICIPAL PARKRAMA TALKIES CENTERPITHAPURAM 533 450,EAST GODAVARI,PITHAPURAM,ANDHRA PRADESH,8869,252123
ANDHRA BANK,ANDB0CG7139,,CGGB RAZOLE,D NO 3 105CHILAKAMMAGARI STREET PANCHAYAT OFFICE ROAD EAST GODAVARI DISTRICT 533242,EAST GODAVARI,RAZOLE,ANDHRA PRADESH,8862,220225
ANDHRA BANK,ANDB0CG7136,,CGGB AMALAPURAM,DNO 11 3 KONKAPALLI ROAD PERURU MANDAL NEAR SKBRCOLLEGE EAST GODAVARI DISTRICT 533 201,EAST GODAVARI,AMALAPURAM,ANDHRA PRADESH,8856,230655
ANDHRA BANK,ANDB0CG7134,,CGGB SRIRANGAPATNAM,KORUKONDA MANDAL EAST GODAVARI DISTRICT 533 289,EAST GODAVARI,SRIRANGAPATNAM,ANDHRA PRADESH,883,496573
ANDHRA BANK,ANDB0CG7130,,CGGB AKOTHAPALLI,THONDANGI MANDAL EAST GODAVARI DISTRICT 533408,EAST GODAVARI,THONDANGI,ANDHRA PRADESH,8868,238003
ANDHRA BANK,ANDB0CG7126,,CGGB GEDDANAPALLI,DOOR NO 2 86 MARKET CENTRE GEDDANAPALLI,EAST GODAVARI,GEDDANAPALLI,ANDHRA PRADESH,8868,226624
ANDHRA BANK,ANDB0CG7124,,CGGB NADAKUDURU,KARAPA MANDAL EAST GODAVARI DISTRICT 533 014,EAST GODAVARI,NADAKUDURU,ANDHRA PRADESH,884,334252
ANDHRA BANK,ANDB0CG7123,,CGGB CHEBROLE EG,GOLLAPROLU MANDAL EAST GODAVARI DISTRICT 533 449,EAST GODAVARI,CHEBROLE,ANDHRA PRADESH,8869,253424
ANDHRA BANK,ANDB0CG7122,,CGGB LAKSHMIPOLAVARAM,OPP SABI BABA TEMPLE MAIN ROAD LAXMIPOLAVARAMPOSTRAVULAPALEMMANDALAM EGDT 533 236,EAST GODAVARI,LAKSHMIPOLAVARAM,ANDHRA PRADESH,8855,250791
ANDHRA BANK,ANDB0CG7121,,CGGB NARISIPUDI,DNO 19 RAJULA VEEDHI ALAMURU MANDAL EAST GODAVARI DISTRICT 533 232,EAST GODAVARI,NARSIPUDI,ANDHRA PRADESH,883,493510
ANDHRA BANK,ANDB0CG7118,,CGGB KAKINADA,ASHOK NAGAR KARANAMGARI JUNCTION KAKINADAPIN CODE533 003,EAST GODAVARI,KAKINADA,ANDHRA PRADESH,884,378358
ANDHRA BANK,ANDB0CG7116,,CGGB ANTHARVEDIPALEM,SAKHINETIPALLI MANDAL EAST GODAVARI DISTRICT PIN CODE533 252,EAST GODAVARI,MALIKIPURAM,ANDHRA PRADESH,8862,244593
ANDHRA BANK,ANDB0CG7115,,CGGB PEDDAPURAM,D NO 5 9 23 RAJAHMUNDRY TO KAKINADA ROAD OPPOSITEPOLICE STATION PEDDAPURAM 533437 EGDT,EAST GODAVARI,PEDDAPURAM,ANDHRA PRADESH,8852,241029
ANDHRA BANK,ANDB0CG7114,,CGGB VALLURU  EAST,KAPILESWARAPURAMMANDAL EAST GODAVARI DISTRICT 533308,EAST GODAVARI,VALLURU,ANDHRA PRADESH,8855,233068
ANDHRA BANK,ANDB0CG7110,,CGGB KANDRAKOTA,GROUND FLOORDOOR NO 2188MAIN ROAD KANDRAKOTA533437 PEDDAPURAM MANDALEAST GODAVARI DISTRICT,EAST GODAVARI,KANDRAKOTA,ANDHRA PRADESH,8852,255921
ANDHRA BANK,ANDB0CG7108,,CGGB DEVAGUPTAM,ALLAVARM MANDAL EAST GODAVARI DISTRICT 533217,EAST GODAVARI,DEVAGUPTAM,ANDHRA PRADESH,8856,289333
ANDHRA BANK,ANDB0CG7106,,CGGB SOMAVARAM,KIRLAMPUDIMANDAL EAST GODAVARI DISTRICT 533437,EAST GODAVARI,SOMAVARAM,ANDHRA PRADESH,8868,229942
ANDHRA BANK,ANDB0CG7103,,CGGB KANDIKUPPA,KATRENIKONA MANDAL EAST GODAVARI DISTRICT 533501,EAST GODAVARI,KANDIKUPPA PALLAM,ANDHRA PRADESH,8856,274211
ANDHRA BANK,ANDB0CG7102,,CGGB RAJAHMUNDRY,DOOR NO 74 6 14 PRAKASH NAGAR RAJAHMUNDRY EAST GODAVARI DIST 533103,EAST GODAVARI,RAJAHMUNDRY,ANDHRA PRADESH,883,471317
ANDHRA BANK,ANDB0CG7098,,BELLAMKONDA,"GROUND FLOOR DNO 137, 1ST WARD BELLAMKONDA BELLAMKONDA MD 522411",GUNTUR,BELLAMKONDA,ANDHRA PRADESH,0,9393369785
ANDHRA BANK,ANDB0CG7097,,ALLURIVARIPALEM,"GROUND FLR, D NO 3241 3242, ROMPICHARLA RD ALLURIVARIPALEM, NARASARAO PET MD, GUNTUR DT 522601",GUNTUR,NARSARAOPET,ANDHRA PRADESH,0,9246485792
ANDHRA BANK,ANDB0CG7096,,AMARAVATHI,KROSURU ROAD AMARAVATHI GUNTUR DT 522020,GUNTUR,AMARAVATHI,ANDHRA PRADESH,0,9966990832
ANDHRA BANK,ANDB0CG7095,,SIRIPURAM,"GROUND FLOOR,D NO 314,SIRIPURAM,MEDIKONDURU MANDAL ,GUNTUR DISTRICT,522401",GUNTUR,SIRIPURAM,ANDHRA PRADESH,0,9849608740
ANDHRA BANK,ANDB0CG7094,,CGGB NAMBURU,GROUND FLOOR D NO1383 MAIN ROADNAMBURUPEDAKAKANI MANDAL GUNTUR DISTRICT 522 508,GUNTUR,NAMBUR,ANDHRA PRADESH,863,293388
ANDHRA BANK,ANDB0CG7093,,CGGB UNDAVALLI,D NO 3 532UNDAVALLI CENTRETADEPALLI MANDAL GUNTUR DISTRICT 522 501,GUNTUR,TADEPALLI,ANDHRA PRADESH,8645,273477
ANDHRA BANK,ANDB0CG7092,,CGGB ANANTHAVARAM,D NO 4 74 ANANTHAVARAM THULLURU MANDAL GUNTUR DISTRICT 522236,GUNTUR,THULLUR,ANDHRA PRADESH,8645,281101
ANDHRA BANK,ANDB0CG7091,,CGGB THULLURU,GROUND FLOOR D NO 4 115OPP TO MADALA BALA KOTAIAH SATRAM THULLURU MANDALGUNTUR DISTRICT 522237,GUNTUR,THULLUR,ANDHRA PRADESH,8645,244969
ANDHRA BANK,ANDB0CG7090,,CGGB MULPURU,D NO 6 33 BUS STAND CENTRE MULPURU AMRUTHALURU MANDAL GUNTUR DISTRICT 522213,GUNTUR,AMARTHALUR,ANDHRA PRADESH,8644,252080
ANDHRA BANK,ANDB0CG7089,,CGGB RAYAPUDI,D NO 2 20 MASZID ROAD RAYAPUDI THULLURU MANDAL GUNTUR DISTRICT 522 237,GUNTUR,THULLUR,ANDHRA PRADESH,8645,244266
ANDHRA BANK,ANDB0CG7088,,CGGB PETERU,DNO 8 142 YAGNAMGARI BAZAR PETERU REPALLE MANDAL 522 267,GUNTUR,REPALLE,ANDHRA PRADESH,8648,224988
ANDHRA BANK,ANDB0CG7087,,CGGB NUDURUPADU,GROUND FLOOR DNO 39 RAMALAYAM STREET NUDURUPADU PHIRANGIPURAMMDGUNTUR DIST 522529,GUNTUR,PHIRANGIPURAM,ANDHRA PRADESH,8641,257097
ANDHRA BANK,ANDB0CG7086,,CGGB PRATHIPADU,GROUND FLOOR MASJID ROAD NEAR PATA MALLAYAPALEM CENTREPRATHIPADU MANDAL GUNTUR DIST 522 019,GUNTUR,PRATHIPADU,ANDHRA PRADESH,863,280680
ANDHRA BANK,ANDB0CG7085,,CGGB CHARLAGUDIPADU,DNO1 220 HIGH SCHOOL CENTRE CHARLAGUDIPADU GURAJALA MANDAL GUNTUR DIST 522 415,GUNTUR,GURAZALA,ANDHRA PRADESH,8649,279019
ANDHRA BANK,ANDB0CG7084,,CGGB CHINAPARIMI,GROUND FLOOR DNO 4 34 RAMALAYAM CENTRE TSUNDUR MANDAL GUNTUR DISTRICT522313,GUNTUR,TENALI,ANDHRA PRADESH,91,9346396016
ANDHRA BANK,ANDB0CG7083,,CGGB JANGAMAHESWARAPURAM,GROUND FLOOR SNO1665 NEARBY DNO16 218 JANGAMAHESWARAPURAMGURAJALA MANDAL GUNTUR DISTRICT 522 415,GUNTUR,GURAZALA,ANDHRA PRADESH,8649,213005
ANDHRA BANK,ANDB0CG7082,,CGGB ATMAKURU,GROUND FLOOR DNO 520 ATMAKUR MANGALAGIRI MANDAL GUNTUR DIST 522302,GUNTUR,MANGALAGIRI,ANDHRA PRADESH,8645,236755
ANDHRA BANK,ANDB0CG7081,,CGGB NIDAMARRU GUNTUR,GROUND FLOOR DNO283 2 LIBRARY CENTRE KANNGALAGIRI MANDAL GUNTUR DIST 522 502,GUNTUR,MANGALAGIRI,ANDHRA PRADESH,8645,232381
ANDHRA BANK,ANDB0CG7080,,CGGB PEDAPALAKALURU,DNO1 8 30 1 PALAKALURU ROAD NEAR POWER STATION PEDAPALAKALURU GUNTUR DIST 522 009,GUNTUR,GUNTUR,ANDHRA PRADESH,863,245400
ANDHRA BANK,ANDB0CG7079,,CGGB NANDIGAMA,3 117 CHOWTRA CENTRE NANDIGAMAPOSATTENAPALLI MANDAL GUNTUR DIST 522403,GUNTUR,SATTENAPALLE,ANDHRA PRADESH,8640,241088
ANDHRA BANK,ANDB0CG7078,,CGGB BRAHMANAPALLI,GROUND FLOOR 5 65 MAIN ROAD BRAHMANAPALLIPOPIDUGURALLA MANDAL GUNTUR DIST 522437,GUNTUR,PIDUGURALLA,ANDHRA PRADESH,8649,243333
ANDHRA BANK,ANDB0CG7077,,CGGB JANAPADU,NEAREST DNO 6 262 2 KAREMPUDI ROAD JANAPADUPOPIDUGURALLA MANDALA GUNTUR DIST 522413,GUNTUR,PIDUGURALLA,ANDHRA PRADESH,8649,253333
ANDHRA BANK,ANDB0CG7076,,CGGB PEDARAVURU,DNO 1 61 SIVALAYAM ROAD PEDARAVURU TENALI MANDAL GUNTUR DIST 522203,GUNTUR,TENALI,ANDHRA PRADESH,8644,227076
ANDHRA BANK,ANDB0CG7075,,CGGB TAKELLAPADU,NEAREST DNO8 45 MAIN ROAD NEW BUS STOP T PEDAKAKANI MANDAL GUNTUR DIST 522509,GUNTUR,GUNTUR,ANDHRA PRADESH,863,292999
ANDHRA BANK,ANDB0CG7074,,CGGB PALLEKONA,D NO 299 5A BETHAPUDI ROAD PALLEKONA BHATTIPROLU MANDALGUNTUR DISTRICT 522 256,GUNTUR,REPALLE,ANDHRA PRADESH,8648,226627
ANDHRA BANK,ANDB0CG7073,,CGGB GORANTLA,DOOR NO11 21 1 1 AMARAVATHI ROAD GORANTLA GUNTUR DISTRICT522 034,GUNTUR,GORANTLA,ANDHRA PRADESH,863,222188
ANDHRA BANK,ANDB0CG7072,,CGGB PERECHERLA,GROUND FLOOR DNO9 15 NEAR FLYOVER MAIN ROAD NDAL PERECHARLA522 009 GUNTUR DIST,GUNTUR,PERECHERLA,ANDHRA PRADESH,863,290029
ANDHRA BANK,ANDB0CG7071,,CGGB PEDAVADLAPUDI,GROUND FLOOR DNO4 114 NEAR VENUGOPALA SWAMY TEMPLE MANGALAGIRI MANDAL GUNTUR DIST 522302,GUNTUR,MANGALAGIRI,ANDHRA PRADESH,8645,242399
ANDHRA BANK,ANDB0CG7070,,CGGB GANAPAVARAM,GROUND FLOOR DNO 2 8 NAKIREKALLU ROAD GANAPAVARAMPORAJUPALEMMDGUNTUR DIST 522 418,GUNTUR,GANAPAVARAM,ANDHRA PRADESH,8641,238400
ANDHRA BANK,ANDB0CG7069,,CGGB EDLAPALLI,GROUND FLOOR DNO 7 19 MAIN ROAD TSUNDUR MANDAL EDLAPALLIPOGUNTUR DISTRICT522 211,GUNTUR,VALIVERU,ANDHRA PRADESH,8644,259952
ANDHRA BANK,ANDB0CG7068,,CGGB VEMURU,GROUND FLOOR DOOR NO10 36 CHAVALI ROAD VEMURU VILLAGEMANDAL GUNTUR DIST 522261,GUNTUR,VEMURU,ANDHRA PRADESH,8644,246155
ANDHRA BANK,ANDB0CG7067,,CGGB KAKUMANU,GROUND FLOOR DNO13 70 BAPATLA ROAD KAKUMANU GUNTUR DIST 522122,GUNTUR,KAKUMANU,ANDHRA PRADESH,8643,279179
ANDHRA BANK,ANDB0CG7066,,CGGB MUPPALLA,GROUND FLOOR DNO3 221 MAIN CENTRE CHAVIDI ROAD GMUPPALLAPOST MANDALGUNTUR 522 408,GUNTUR,MUPPALLA,ANDHRA PRADESH,8641,242200
ANDHRA BANK,ANDB0CG7065,,CGGB NALANDA EXTENSION COUNTER,NALANADA ENGINEERING COLLAGE KANTIPUDI SATTENAPALLIMDGUNTUR DIST 522438,GUNTUR,SATTENAPALLE,ANDHRA PRADESH,8641,237335
ANDHRA BANK,ANDB0CG7064,,CGGB MORRISPET,DNO 14 7 15 CHEMITIGANTIVARI STREET MORRISPET TENALI GUNTUR DIST 522202,GUNTUR,TENALI,ANDHRA PRADESH,8644,236641
ANDHRA BANK,ANDB0CG7063,,CGGB PEDANANDIPADU,DOOR NO 49 SIVALAYAM STREET NEAR GANDHI STATUE GUNTUR DIST 522235,GUNTUR,PEDANANDIPADU,ANDHRA PRADESH,8643,277166
ANDHRA BANK,ANDB0CG7062,,CGGB BHATTIPROLU,GROUND FLOOR AT OLD H NO 54 BHATTIPROLU522 256 GUNTUR DISTRICT,GUNTUR,BHATTIPROLU,ANDHRA PRADESH,8648,249000
ANDHRA BANK,ANDB0CG7061,,CGGB DUGGIRALA,GROUND FLOOR OPP SBI MAIN ROAD DUGGIRALA 522 330 GUNTUR DISTRICT,GUNTUR,DUGGIRALA,ANDHRA PRADESH,8644,277145
ANDHRA BANK,ANDB0CG7060,,CGGB VIKAS PUBLIC SCHOOL GUNTUR,3RD LINE VIDYA NAGAR GUNTUR DIST 522007,GUNTUR,GUNTUR,ANDHRA PRADESH,863,265600
ANDHRA BANK,ANDB0CG7059,,CGGB TADEPALLI,RAILWAY GATE ROAD TADEPALLI GUNTUR DIST 522501,GUNTUR,TADEPALLI,ANDHRA PRADESH,8645,272000
ANDHRA BANK,ANDB0CG7058,,CGGB CHEBROLE  GUNTUR,NEAR OLD POLICE STATION CHEBROLU GUNTUR DIST 522212,GUNTUR,CHEBROLE,ANDHRA PRADESH,8644,254454
ANDHRA BANK,ANDB0CG7057,,CGGB PEDAKAKANI,DNO4 466 SIVALAYAM ROAD PEDAKAKANI PEDAKAKANI MANDALAM 522509,GUNTUR,PEDAKAKINI,ANDHRA PRADESH,863,556656
ANDHRA BANK,ANDB0CG7056,,CGGB NAGARAM,NAGARAM PO MANDAL GUNTUR 522268,GUNTUR,NAGARAM,ANDHRA PRADESH,8648,256439
ANDHRA BANK,ANDB0CG7055,,CGGB JINNAH TOWER  GUNTUR,DNO2461 AB RAGRAHARAM ROAD OPP SRI VENKATESWARA SWAMY TEMPLE GUNTUR 522003,GUNTUR,GUNTUR,ANDHRA PRADESH,863,260055
ANDHRA BANK,ANDB0CG7054,,CGGB COLLOCTORATE BRANCH GUNTUR,COLLECTORATE COMPOUND GUNTUR 522006,GUNTUR,GUNTUR,ANDHRA PRADESH,863,230887
ANDHRA BANK,ANDB0CG7053,,CGGB NAZERPET,TENALI DNO 22 4 30OPPTALUKAJR COLLEGE GUNTUR DIST 522202,GUNTUR,GUNTUR,ANDHRA PRADESH,8644,220725
ANDHRA BANK,ANDB0CG7052,,CGGB KARLAPALEM,OLD M RO BUILDING GUNTUR DIST 522111,GUNTUR,KARLAPALEM,ANDHRA PRADESH,8643,272400
ANDHRA BANK,ANDB0CG7051,,CGGB KAREMPUDI,DOOR NO 3 52 DEEPU COMPEX ANKALAMMA TEMPLE GUNTUR DIST 522614,GUNTUR,KAREMPUDI,ANDHRA PRADESH,8649,272395
ANDHRA BANK,ANDB0CG7050,,CGGB NIDUBROLU,OPP POST OFFICE BAPATLA ROAD GUNTUR DIST 522124,GUNTUR,PONNUR,ANDHRA PRADESH,8643,246000
ANDHRA BANK,ANDB0CG7049,,CGGB CHILAKALURIPETA,DOOR NO 21 254 121 254 2 MARELLAVARI STREET GUNTUR DIST 522616,GUNTUR,CHILAKALURIPET,ANDHRA PRADESH,8647,252041
ANDHRA BANK,ANDB0CG7048,,CGGB SATTENAPALLI,GOLLAMUDIVARI STREET GUNTUR DIST 522403,GUNTUR,SATTENAPALLE,ANDHRA PRADESH,8641,233200
ANDHRA BANK,ANDB0CG7047,,CGGB MANGALAGIRI,DEVASTANAM ROAD GUNTUR DIST 522503,GUNTUR,MANGALAGIRI,ANDHRA PRADESH,8645,232120
ANDHRA BANK,ANDB0CG7046,,CGGB MACHERLA,SRISAILAM ROAD R B BUNGLOW AREA NEAR ANJANEYASWAMY TEMPLE GUNTUR DIST,GUNTUR,MACHERLA,ANDHRA PRADESH,8642,222487
ANDHRA BANK,ANDB0CG7044,,CGGB BAPATLA,GBC ROAD GUNTUR DIST 522101,GUNTUR,BAPATLA,ANDHRA PRADESH,8643,224152
ANDHRA BANK,ANDB0CG7043,,CGGB KUBADPURAM,RAJUPALEM MANDAL GUNTUR DIST 522413,GUNTUR,KUBADPURAM,ANDHRA PRADESH,8641,254001
ANDHRA BANK,ANDB0CG7042,,CGGB PEDAKODAMAGUNDLA,DOOR NO3 55 A NEAR ANKAMMA TEMPLE KAREMPUDI VILLAGEMANDALGUNTUR DIST 522614,GUNTUR,PEDAKODAMAGUNDLA,ANDHRA PRADESH,8649,272181
ANDHRA BANK,ANDB0CG7041,,CGGB VADDESWARAM,TADEPALLI MANDAL GUNTUR DISTRICT 522502,GUNTUR,TADEPALLI,ANDHRA PRADESH,8645,246456
ANDHRA BANK,ANDB0CG7040,,CGGB ATTALURU,KROSURU ROAD AMARAVATHI GUNTUR DIST 522020,GUNTUR,ATTALURU,ANDHRA PRADESH,8645,254201
ANDHRA BANK,ANDB0CG7039,,CGGB REPALLE,NEAR MUNICIPAL OFFICE GUNTUR DIST522265,GUNTUR,REPALLE,ANDHRA PRADESH,8648,222335
ANDHRA BANK,ANDB0CG7038,,CGGB VINUKONDA,BANK STREET VINUKONDA GUNTUR DISTRICT 522647,GUNTUR,VINUKONDA,ANDHRA PRADESH,8646,272304
ANDHRA BANK,ANDB0CG7037,,CGGB VALIVERU,TSUNDURU MANDAL GUNTUR DISTRICT 522211,GUNTUR,VALIVERU,ANDHRA PRADESH,8644,259257
ANDHRA BANK,ANDB0CG7035,,CGGB VALLABHAPURAM,KOLLIPARA MANDAL GUNTUR DISTRICT 522290,GUNTUR,VALLABHAPURAM,ANDHRA PRADESH,8644,272261
ANDHRA BANK,ANDB0CG7034,,CGGB PIDUGURALLA,DNO15 218 219MAIN ROADPIDUGURALLA,GUNTUR,PIDUGURALLA,ANDHRA PRADESH,8649,252847
ANDHRA BANK,ANDB0CG7033,,CGGB GUNDLAPALLI,NEKARIKALLU MANDAL GUNTUR DISTRICT 522615,GUNTUR,GUNDLAPALLI,ANDHRA PRADESH,8647,241584
ANDHRA BANK,ANDB0CG7032,,CGGB VIPPERLA REDDYPALEM,ROMPICHERLA MANDAL GUNTUR DISTRICT 522615,GUNTUR,NAKARIKALLU,ANDHRA PRADESH,8647,249203
ANDHRA BANK,ANDB0CG7031,,CGGB GUNTUR,KRISHNA NAGAR 3RD LINE GUNTUR DISTRICT 522006,GUNTUR,GUNTUR,ANDHRA PRADESH,863,233554
ANDHRA BANK,ANDB0CG7030,,CGGB PULIPADU,DOOR NO 14 4243 KARAMPUDI ROAD GURAZALA,GUNTUR,PULIPADU,ANDHRA PRADESH,8649,249000
ANDHRA BANK,ANDB0CG7029,,CGGB KUNKALAGUNTA,GROUND FLOOR KUNKALAGUNTA NEKARIKALLU MANDAL GUNTUR DISTRICT 522615,GUNTUR,KUNKALAGUNTLA,ANDHRA PRADESH,8647,249231
ANDHRA BANK,ANDB0CG7028,,CGGB MULAKALURU,MULAKALURU BRANCHPONARASARAOPET MANDALVIANARASARAOPET HEADP O522601,GUNTUR,MULAKALURU,ANDHRA PRADESH,8647,218247
ANDHRA BANK,ANDB0CG7027,,CGGB SOLASA,SOLASAPOVIANADENDLA YEDLAPADU MANDAL GUNTUR DISTRICT 522234,GUNTUR,SOLASA,ANDHRA PRADESH,8647,271046
ANDHRA BANK,ANDB0CG7026,,CGGB DODLERU,KROSURU MANDAL GUNTUR DISTRICT 522410,GUNTUR,DODLERU,ANDHRA PRADESH,8640,227375
ANDHRA BANK,ANDB0CG7025,,CGGB PEDAPARIMI,THULLURU MANDAL GUNTUR DISTRICT 522 236,GUNTUR,PEDAPARIMI,ANDHRA PRADESH,8645,281028
ANDHRA BANK,ANDB0CG7024,,CGGB YANAMADALA,PRATHIPADU MANDAL GUNTUR DISTRICT 522 019,GUNTUR,YANAMADALA,ANDHRA PRADESH,863,288314
ANDHRA BANK,ANDB0CG7023,,CGGB DACHEPALLI,MAIN ROAD DACHEPALLI GUNTUR DISTRICT 522 426,GUNTUR,DACHEPALLI,ANDHRA PRADESH,8649,257635
ANDHRA BANK,ANDB0CG7022,,CGGB NARASARAOPET,DNO 9 7 45 46 ARUNDELPET GUNTUR DISTRICT 522602,GUNTUR,NARSARAOPET,ANDHRA PRADESH,8647,222202
ANDHRA BANK,ANDB0CG7021,,CGGB MURIKIPUDI,CHILAKALURIPET MANDAL GUNTUR DISRICT 522 626,GUNTUR,MURIKIPUDI,ANDHRA PRADESH,8647,275043
ANDHRA BANK,ANDB0CG7020,,CGGB MUTUKURU,GROUNDFLOOR DNO 1 277 MAIN ROAD DURGI DURGIPOSTDURGI MANDAL 522612 GUNTUR DIST,GUNTUR,MUTUKURU,ANDHRA PRADESH,8642,256977
ANDHRA BANK,ANDB0CG7019,,CGGB OPPICHERLA,KAREMPUDIPOMANDAL GUNTUR 522614,GUNTUR,OPPICHERLA,ANDHRA PRADESH,8649,272306
ANDHRA BANK,ANDB0CG7018,,CGGB ADAVULADEEVI,NIZAMPATNAM MANDAL GUNTUR 522263,GUNTUR,ADAVULADEEVI,ANDHRA PRADESH,8648,276131
ANDHRA BANK,ANDB0CG7017,,CGGB DONEPUDI,GROUND FLOOR DNO 3 119 NEAR ZPH SCHOOL DONEPUDI KOLLURU MANDAL GUNTUR 522 324,GUNTUR,DONEPUDI,ANDHRA PRADESH,8644,273243
ANDHRA BANK,ANDB0CG7016,,CGGB VATTICHERUKURU,VATTICHERUKURU MANDAL GUNTUR DISTRICT 522212,GUNTUR,VATTICHERUKURU,ANDHRA PRADESH,863,285244
ANDHRA BANK,ANDB0CG7015,,CGGB MORJAMPADU,MACHEVARAM MANDAL GUNTUR DISTRICT 522413,GUNTUR,MORJAMPADU,ANDHRA PRADESH,8649,242304
ANDHRA BANK,ANDB0CG7014,,CGGB SIRIGIRIPADU,DOOR NO 13 1250 GURRAM MALLAIAH STREET 13TH WARD MACHERLA GUNTUR DISTRICT 522426,GUNTUR,SIRIGIRIPADU,ANDHRA PRADESH,8642,224878
ANDHRA BANK,ANDB0CG7012,,CGGB KAMBHAMPADU,MACHERLA MANDAL GUNTUR DISTRICT 522426,GUNTUR,KAMBAMPADU,ANDHRA PRADESH,8642,252066
ANDHRA BANK,ANDB0CG7011,,CGGB PENUMAKA,TADEPALLI MANDAL GUNTUR DISTRICT 522515,GUNTUR,PENUMAKA,ANDHRA PRADESH,8645,259170
ANDHRA BANK,ANDB0CG7010,,CGGB ETUKURU,PEDAMAHALAKSHMI STREET GUNTUR RURAL MANDAL 522017,GUNTUR,ETUKURU,ANDHRA PRADESH,863,225975
ANDHRA BANK,ANDB0CG7009,,CGGB KOMERAPUDI,SATTENAPALLI MANDAL GUNTUR DISTRICT 522438,GUNTUR,KOMERAPUDI,ANDHRA PRADESH,8641,237558
ANDHRA BANK,ANDB0CG7008,,CGGB KOTCHERLA,GROUND FLOOR DRNO 29 2405 MAIN ROAD SEETHAIAH NAGAR KAREMPUDI ROAD VINUKONDA GUNTUR DIST 522647,GUNTUR,KOTCHERLA,ANDHRA PRADESH,8646,274755
ANDHRA BANK,ANDB0CG7007,,CGGB ZULAKALLU,JANAPADU ROAD PIDUGURALLA GUNTUR DISTRICT 522413,GUNTUR,ZULAKALLU,ANDHRA PRADESH,8649,256137
ANDHRA BANK,ANDB0CG7006,,CGGB YALLAMANDA,NARASARAOPET MANDAL GUNTUR DIST 522602,GUNTUR,NARSARAOPET,ANDHRA PRADESH,8647,219678
ANDHRA BANK,ANDB0CG7005,,CGGB SAVALYAPURAM,SAVALYAPURAM MANDAL GUNTUR DIST 522646,GUNTUR,SAVALYAPURAM,ANDHRA PRADESH,8646,259044
ANDHRA BANK,ANDB0CG7004,,CGGB ATCHEMPETA,GROUND FLOOR RS NO 320 B2 MAIN ROAD ATCHEMPET MANDAL GUNTUR DIST 522409,GUNTUR,ACHAMPET,ANDHRA PRADESH,8640,246020
ANDHRA BANK,ANDB0CG7003,,CGGB ADIGOPPULA,DURGIPOMANDAL GUNTUR DISTRICT 522 612,GUNTUR,DURGI,ANDHRA PRADESH,8642,256830
ANDHRA BANK,ANDB0CG7002,,CGGB UTUKURU,KROSURU MANDAL GUNTUR DISTRICT 522410,GUNTUR,UTUKURU,ANDHRA PRADESH,8640,256544
ANDHRA BANK,ANDB0CG7001,,CGGB TENALI,MUNISWAMY ROAD GUNTUR DISTRICT 522201,GUNTUR,TENALI,ANDHRA PRADESH,8644,228050
ANDHRA BANK,ANDB00UPAVP,,LUCKNOW MAIN,"16,VIDHAN SABHA MARG,OPP.BAPPU BHAWAN,LUCKNOW ,PIN-226001",LUCKNOW,LUCKNOW,UTTAR PRADESH,522,2626668
ANDHRA BANK,ANDB0009187,,ROUTING IFSC,"HEAD OFFICE,MADHAPUR,HYDERABAD",HYDERABAD,HYDERABAD,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0007999,520702102,CHAITANYA GODAVARI GRAMEENA BANK,RAGHU MANSION 4TH FLOOR 4 BY 1 BRODIPET GUNTUR 522002,GUNTUR,GUNTUR,ANDHRA PRADESH,0,0
ANDHRA BANK,ANDB0003133,,BIJULIYA,"BIJULIYA PANCHAYAT, AKBARPUR BARARI BLOCK SAMHO, AKHA KURHA, DT BEGUSARAI, BIHAR 851129",BEGUSARAI,BIJULIYA,BIHAR,612,9006936665
ANDHRA BANK,ANDB0003130,,ASUPAKA,"ASUPAKA ASWARAOPET BHADRADRI KOTHAGUDEM, PIN-507301",BHADRADRI,VINAYAKAPURAM,TELANGANA,870,7893673564
ANDHRA BANK,ANDB0003129,,PENAGADAPA,"CHUNCHUPALLY BLOCK AND TEHSIL KOTHAGUDEM, PIN-507103",BHADRADRI,KOTHAGUDEM,TELANGANA,870,9490061243
